2018-08-03,347.809998
2018-08-06,345.459991
2018-08-07,343.839996
2018-08-08,369.089996
2018-08-09,365.549988
2018-08-10,354.0
2018-08-13,361.130005
2018-08-14,358.450012
2018-08-15,341.910004
2018-08-16,339.910004
2018-08-17,323.5
2018-08-20,291.700012
2018-08-21,310.609985
2018-08-22,320.869995
